AUTORE,TITLE or subject,ANNO,PROVENIENZA,LUOGO DI CONSERVAZIONE,KEY WORD 1, KEY WORDS 2,KEY WORDS 3,KEY WORDS 4,KEY WORDS 5,LINKS,FORMATO,TOPIC,TOPIC,TOPIC,NOTES FOR INTERNAL USE,Responsible
"Henriques, Francisco",Degollación de los cinco mártires de Marruecos,1508,"San Francisco Church, Évora (Portugal)","Museu Nacional de Arte Antiga, Lisbon.",Beheading,Martyrdom,Morocco,Violence,Christian-Islamic relations,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"[ Fotografía de José Pessoa, Direção-Geral do Património Cultural / Arquivo e Documentação Fotográfica ]",Bosco
Anonymous,"San Pelayo, Martyr of Cordova (image 1)",[ unknown ],,Iglesia y Seminario de Córdoba,"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"San Pelayo, Martyr of Cordova (image 2)",[ unknown ],,[ unknown ],"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,PNG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"Non sono riuscito a rintracciare né l'autore né la provenienza dell'immagine / quadro / scultura. Che fare in questi casi, la lascio comunque o non la inserisco proprio?",Bosco
Anonymous,"San Pelayo, Martyr of Cordova (image 3)",[ unknown ],,[ unknown ],"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"Non sono riuscito a rintracciare né l'autore né la provenienza dell'immagine / quadro / scultura. Che fare in questi casi, la lascio comunque o non la inserisco proprio?",Bosco
Anonymous,"San Pelayo, Martyr of Cordova (image 4)",[ unknown ],,[ unknown ],"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"Non sono riuscito a rintracciare né l'autore né la provenienza dell'immagine / quadro / scultura. Che fare in questi casi, la lascio comunque o non la inserisco proprio?",Bosco
Anonymous,"San Pelayo, Martyr of Cordova (image 5)",[ unknown ],,[ unknown ],"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"Non sono riuscito a rintracciare né l'autore né la provenienza dell'immagine / quadro / scultura. Che fare in questi casi, la lascio comunque o non la inserisco proprio?",Bosco
"Vela, Cristóbal",San Acisclo,1645,,Iglesia de los Mártires de Córdoba [ Puerta del Colodro ],San Acisclo,Cordova,Martyrdom,,,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"Beato Álvaro de Córdoba, O.P.",First half of the 17th century,,Convento de Santo Domingo de Escalaceli. Córdoba,Martyrdom,Álvaro de Córdoba,Cordova,Reconquista,Medieval Spain,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Juan Bautista de la Concepción (O.SS.T.),Late 18th century,,Convento de Santa María de Gracia. Córdoba,"San Juan Bautista de la Concepción, Trinitarian (O.SS.T.)",Martyrdom,Cordova,Reconquista,christian-Islamic relations,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"Fausto, Jenaro y Marcial",18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,San Fausto,San Jenaro,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Perfecto,18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,San Perfecto,Medieval Spain,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Santas Flora y María,18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,Santa Flora,Maria (Cordovan Martyr),,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Aurelio y compañeros,18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,San Aurelio,Cordovan Martyrs,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Martirio de San Zoilo.,18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,San Zoilo,Cordovan Martyrs,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Palomino, Acisclo A.",Martirio de San Eulogio de Córdoba.,c. 1700,Oil on canvas,Iglesia del Juramento de san Rafael. Cordoba.,Martyrdom,Cordova,Reconquista,San Eulogio de Córdoba,Medieval Spain,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Pelagio y San Sancho.,18th century,Anonymous popular card picture,,Martyrdom,Cordova,Reconquista,"Pelagius, Saint (San Pelayo)",San Sancho,,,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
[ Petrus de Jode sculpxit ],Martirio de fray Diego Ortiz en Vilcabamba (Peru),1638,"Calancha, Antonio de : ""Coronica moralizada del Orden de San Augustin en el Perv"", Barcelona, 1638","The John Carter Brown Library at Brown University , Providence, Rhode Island",Diego Ortiz,Martyrdom,Peru,Native Americans,catholic missionaries,,JPEG,7. Sacrifices of self: Martirology and Catholic global missions (16th-18th century),,,,Bosco
Anonyme Spanish sculptor (17th century),San Pelayo (Estatua en la ermita de Morales del Rey),[ 17th century ],,"Ermita de San Pelayo, Morales del Rey (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Pelayo (Bajo-relieve tallado en piedra),End of the 11th century - beginning of the 12th century,"Proceeding from the Colegiata de San Isidoro, León.",Museo arqueológico de León (Spain),"Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, completo)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 1)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 2)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 3)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 4)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 5)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)","San Pelayo (lienzo, Catedral de Córdoba, particular 6)",1645,oil on canvas,"San Pelagio Chapel, Cordova Cathedral. Cordova (Spain)","Pelagius, Saint (San Pelayo)",Cordova,Reconquista,Medieval Spain,Martyrdom,,JPG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"Saint Pedro Pascual, Mercedarian, martyr in Granada (1300)",19th century,"Drawing in : Ramón Rodríguez de Gálvez, San Pedro Pascual, Obispo de Jaén y mártir. Estudios críticos, Jaén, Establecimiento tipográfico La Unión, 1903.",Vatican Library (Biblioteca Apostolica Vaticana),Pedro Pascual,Martyrdom,Granada,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"Saint Pedro Pascual, Mercedarian, martyr in Granada (Detail)",19th century,"Drawing in : Ramón Rodríguez de Gálvez, San Pedro Pascual, Obispo de Jaén y mártir. Estudios críticos, Jaén, Establecimiento tipográfico La Unión, 1903.",Vatican Library (Biblioteca Apostolica Vaticana),Pedro Pascual,Martyrdom,Granada,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Mesa, Juan de (1583 - 1627)",Statue of Saint Ramón Nonato,1626 - 1627,,Museo de Bellas Artes de Sevilla (Spain),Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Mesa, Juan de (1583 - 1627)",Statue of Saint Ramón Nonato (detalle 1),1626 - 1627,,Museo de Bellas Artes de Sevilla (Spain),Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Mesa, Juan de (1583 - 1627)",Statue of Saint Ramón Nonato (detalle 2),1626 - 1627,,Museo de Bellas Artes de Sevilla (Spain),Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Castillo, Antonio del (1616 - 1668)",San Ramón Nonato [ Óleo sobre lienzo ],1640 - 1650,"The painting undoubtedly came from a Mercedarian convent, and later from the parish church of La Rambla (Córdoba).","Museo Goya - Colección Ibercaja, Zaragoza (Spain)",Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"""SAN RAMON NONATO PROTEGIENDO A UN ESCLAVO""",End of 18th century,,Museo Diocesano de Solsona. Provincia de Lleida. Cataluña.,Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"L'immagine è protetta da Copyright e il sito web di Alamy permette di scaricare solo una ""preview"", su cui appaiono le scritte di ""Alamy"", che evidentemente è proprietaria dei diritti dell'immagine. Che si fa in questi casi?",Bosco
Zurbarán (Taller de),Saint Raymond Nonnatus [ San Ramón Nonato ],17th century,,Colección privada. MADRID (Spain),Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,"L'immagine è protetta da Copyright e il sito web di Alamy permette di scaricare solo una ""preview"", su cui appaiono le scritte di ""Alamy"", che evidentemente è proprietaria dei diritti dell'immagine. Che si fa in questi casi?",Bosco
"Carducho, Vicente (Florence, 1576 - Madrid, 1638)",Martirio de san Ramón Nonato,End of the 16th - beginnings of the 17th century,"Madrid, Convento de Santa Bárbara, de mercedarios descalzos, iglesia; Museo de la Trinidad.","Museo Nacional del Prado, Madrid (Spain)",Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Vázquez, Alonso",Martirio de San Ramon Nonato,,,Colección Privada,Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Espinosa, Jerónimo Jacinto (Alicante, 1600 - Valencia, 1667)",San Ramón Nonato,17th century,"Colección marqués de La Romana; adquisición a José Miguel Pérez Ortíz, Madrid, 1965.","Museo Nacional del Prado, Madrid (Spain)",Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,"San Ramón Nonato, Ruega por nosotros",19th century,Anonymous popular card picture,,Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"SOLÍS, FRANCISCO DE ( 1620 - 1684 )",San Pedro Pascual,17th century,Museo de la Trinidad,"Museo Nacional del Prado, Madrid (Spain)",Pedro Pascual,Martyrdom,Granada,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"SOLÍS, FRANCISCO DE ( 1620 - 1684 )",San Pedro Pascual (detalle),17th century,Museo de la Trinidad,"Museo Nacional del Prado, Madrid (Spain)",Pedro Pascual,Martyrdom,Granada,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Carducho, Vicente (Florence, 1576 - Madrid, 1638)",Martirio de de san Pedro Armengol,End of the 16th - beginnings of the 17th century,"Madrid, Convento de Santa Bárbara, de Mercedarios Descalzos, Iglesia; Museo de la Trinidad.","Museo Nacional del Prado, Madrid (Spain)",Pedro Armengol,Martyrdom,Hanging,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Pedro Armengol (na capela anexa a Santa María de Conxo),17th / 18th century,Sculpture,"Chapel next to the Church of Santa María de Conxo, Santiago de Compostela (Spain)",Pedro Armengol,Martyrdom,Hanging,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"Galcerán y Alapont, Vicente (1726 - 1788)",San Raimundo Nonato recibiendo el viático de manos de Jesucristo,18th century,Devotional prints,"Biblioteca de la Universidad de navarra, Fondo Antiguo",Raymundo Nonato,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,San Raimundo de Peñafort (?) Ligero apunte [ Aguada parda; Albayalde; Preparado a lápiz ],Second half of the 17th century,"Legado Pedro Fernández Durán y Bernaldo de Quirós, 1931","Museo Nacional del Prado, Madrid (Spain)",Raymundo de Peñafort,Martyrdom,Tortures,Reconquista,Mercedarians (O. de M.),,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"ZURBARÁN, FRANCISCO DE (Badajoz, 1598 - Madrid, 1664)",Visión de san Pedro Nolasco,1629,Colección Real,"Museo Nacional del Prado, Madrid (Spain)",Pedro Nolasco,Mercedarians (O. de M.),Reconquista,Vision,Canonization of the Saints,,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
"CRAYER, GASPAR DE (Antwerp, 1584 - Ghent, 1669)",Saint Peter Nolasco,Ca. 1655,"Convent of San Francisco, Cloister, Burgos ; Museo de la Trinidad.","Museo Nacional del Prado, Madrid (Spain): Serie Santos Fundadores.",Pedro Nolasco,Mercedarians (O. de M.),Reconquista,Canonization of the Saints,,,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
Anonymous,Un religioso mercedario predicando a cardenales y obispos,17th century,"Madrid, Convento de Nuestra Señora de la Merced, de mercedarios calzados; Museo de la Trinidad.","Museo Nacional del Prado, Madrid (Spain)",Mercedarians (O. de M.),Reconquista,Crusades,Cardenals,Bishops,,JPEG,5. Sacrifices of self: Martyrology and crusades including Reconquista (12th-20th century),,,,Bosco
